OTU	Sample	Abundance	Warming	Domain	Phylum	Class	Order	Family	Genus
OTU8771	X11_10N_H_N_1	1	1	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU889	X09_23S_N_C_1	1	0	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
OTU891	X13_20N_H_N_1	1	1	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU8945	X10_19N_N_N_1	1	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU898	X12_6N_N_N_1	1	0	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU898	X15_1N_H_N_1	1	1	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU898	X14_3N_N_N_1	1	0	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU90	X10_10N_H_N_1	1	1	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU90	X09_6S_N_C_1	1	0	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU90	X09_23S_N_C_1	1	0	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU90	X11_10N_H_N_1	1	1	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU90	X13_16N_H_N_1	1	1	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU90	X09_19S_N_C_1	1	0	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU90	X10_3N_N_N_1	1	0	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU90	X09_1S_H_C_1	1	1	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU90	X10_20N_H_N_1	1	1	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU9020	X15_20N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X10_19N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X11_1N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X16_23N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X13_3N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X10_3N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X13_16N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X09_20S_H_C_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X14_19N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X15_23N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X11_3N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X15_3N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X16_19N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X14_3N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9020	X15_16N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9213	X10_23N_N_N_1	1	0	Archaea	Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota
OTU9214	X10_23N_N_N_1	1	0	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanobacteriaceae	Methanobrevibacter
OTU9259	X11_16N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9259	X12_23N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9259	X15_23N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9259	X10_23N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9259	X12_16N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9259	X13_1N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9403	X10_19N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9407	X10_6N_N_N_1	1	0	Archaea	Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota
OTU9436	X11_19N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X16_3N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X13_3N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X13_19N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X11_10N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X09_3S_N_C_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X12_6N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X14_3N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X09_23S_N_C_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X13_23N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X16_20N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X14_10N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X16_6N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X10_1N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X16_1N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X10_20N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X10_19N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9436	X09_1S_H_C_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9474	X15_1N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9474	X14_16N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9474	X13_3N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9474	X15_20N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9474	X14_1N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9474	X16_1N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9474	X13_20N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9502	X10_19N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9508	X11_3N_N_N_1	1	0	Archaea	Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota
OTU9508	X13_3N_N_N_1	1	0	Archaea	Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota
OTU9508	X15_6N_N_N_1	1	0	Archaea	Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota
OTU9508	X10_16N_H_N_1	1	1	Archaea	Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota
OTU9508	X14_20N_H_N_1	1	1	Archaea	Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota
OTU9508	X12_1N_H_N_1	1	1	Archaea	Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota
OTU9535	X15_19N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9535	X10_3N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9535	X16_1N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU96	X09_20S_H_C_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU96	X11_1N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU96	X11_16N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU96	X13_16N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU96	X14_20N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU96	X11_23N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU96	X11_10N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU96	X09_1S_H_C_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU96	X11_3N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU96	X13_20N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU96	X15_10N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9609	X10_10N_H_N_1	1	1	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU9609	X14_19N_N_N_1	1	0	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU9609	X13_20N_H_N_1	1	1	Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea	unclassified_Archaea
OTU9647	X13_3N_N_N_1	1	0	Archaea	Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota
OTU9647	X12_1N_H_N_1	1	1	Archaea	Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota	unclassified_Euryarchaeota
OTU9669	X12_23N_N_N_1	1	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU971	X15_19N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU971	X12_20N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU971	X09_6S_N_C_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU971	X16_23N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU971	X10_10N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU971	X16_20N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU971	X16_6N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU971	X11_23N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU971	X10_23N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU971	X10_20N_H_N_1	1	1	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU9993	X16_23N_N_N_1	1	0	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
OTU10136	X09_6S_N_C_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X10_6N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X11_16N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X14_1N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X09_3S_N_C_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X12_3N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X15_6N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X16_6N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X15_23N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X12_6N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X16_23N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X11_20N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X16_3N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X14_10N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X13_20N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X16_10N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X11_23N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X09_19S_N_C_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X14_19N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X11_1N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X15_19N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X16_16N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X15_3N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X13_6N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X09_23S_N_C_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X13_10N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X11_19N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X15_20N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X12_23N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X10_3N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X12_16N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X13_16N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X13_3N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X09_20S_H_C_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X12_19N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X14_3N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X10_10N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X16_19N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X15_1N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X14_6N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X14_16N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X10_23N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X14_20N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X13_23N_N_N_1	0	0	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
OTU10136	X15_10N_H_N_1	0	1	Archaea	Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	unclassified_Pacearchaeota	Pacearchaeota Incertae Sedis AR13
